era_SectionOfLine;era_SectionOfLine_era_opStart;era_SectionOfLine_era_opStart__label;era_SectionOfLine_era_nationalLine_rdfs_label;era_SectionOfLine_era_lengthOfSectionOfLine;era_SectionOfLine_era_opEnd;era_SectionOfLine_era_opEnd__label;CUSTOM_VAR_IN_COUNTRY;CUSTOM_VAR_IN_COUNTRY__label;__type;__label
https://data.banenor.no/data/_line_section_a755f8a2-c766-4150-acfc-0108966c05ec;https://data.banenor.no/data/_station_1bbfc0be-202e-4de2-a59f-50521a81ecc8;Voss;Voss-Palmafoss;2.766;https://data.banenor.no/data/_station_3d21952a-a050-43e6-b423-33d297c95d92;Palmafoss;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a755f8a2-c766-4150-acfc-0108966c05ec;https://data.banenor.no/data/_station_1bbfc0be-202e-4de2-a59f-50521a81ecc8;Voss;Voss-Palmafoss;2.766;https://data.banenor.no/data/_station_3d21952a-a050-43e6-b423-33d297c95d92;Palmafoss;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a7e35e9a-5a4c-4e3b-83a1-7241006ec607;https://data.banenor.no/data/_station_d79890f2-f40f-40df-84bd-d59ef964649c;Vestfossen;B08-Sørlandsbanen;4.433;https://data.banenor.no/data/_station_f9ac7279-8f6d-4969-82ff-7d061b612380;Darbu;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a7e35e9a-5a4c-4e3b-83a1-7241006ec607;https://data.banenor.no/data/_station_d79890f2-f40f-40df-84bd-d59ef964649c;Vestfossen;B08-Sørlandsbanen;4.433;https://data.banenor.no/data/_station_f9ac7279-8f6d-4969-82ff-7d061b612380;Darbu;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a83d6b5f-f600-45bf-a5e1-abd60237c6f2;https://data.banenor.no/data/_station_044fd7b3-65fa-481a-8635-41df2e5d5719;Vennesla;B08-Sørlandsbanen;3.707;https://data.banenor.no/data/_station_6d95c846-63d0-4c5b-b6b5-d6cd49cbb029;Grovane;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a83d6b5f-f600-45bf-a5e1-abd60237c6f2;https://data.banenor.no/data/_station_044fd7b3-65fa-481a-8635-41df2e5d5719;Vennesla;B08-Sørlandsbanen;3.707;https://data.banenor.no/data/_station_6d95c846-63d0-4c5b-b6b5-d6cd49cbb029;Grovane;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a85113ea-636b-493c-9b0d-f42f57b13055;https://data.banenor.no/data/_station_09e56b71-705f-4b43-bd42-789d4f77c1de;Midtsandan;B05-Nordlandsbanen;2.659;https://data.banenor.no/data/_station_52ea88a1-7e8a-4ce6-a674-45ab18488a25;Hommelvik;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a85113ea-636b-493c-9b0d-f42f57b13055;https://data.banenor.no/data/_station_09e56b71-705f-4b43-bd42-789d4f77c1de;Midtsandan;B05-Nordlandsbanen;2.659;https://data.banenor.no/data/_station_52ea88a1-7e8a-4ce6-a674-45ab18488a25;Hommelvik;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a88a9711-d878-44ca-ada3-2475e6fa5013;https://data.banenor.no/data/_station_7edbaa6b-dc86-443c-82f9-fecf42afa7bd;Sandefjord;B09-Vestfoldbanen;9.519;https://data.banenor.no/data/_station_8ae09e6e-24b3-4d9d-b6f7-0a480b97454f;Stokke;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a88a9711-d878-44ca-ada3-2475e6fa5013;https://data.banenor.no/data/_station_7edbaa6b-dc86-443c-82f9-fecf42afa7bd;Sandefjord;B09-Vestfoldbanen;9.519;https://data.banenor.no/data/_station_8ae09e6e-24b3-4d9d-b6f7-0a480b97454f;Stokke;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a9298812-9ec5-48a0-a428-e36f274da3ad;https://data.banenor.no/data/_station_01f6909b-9d20-4c3e-a176-2ad20b5dd0b3;Trolldalen;B07-Bergensbanen;16.268;https://data.banenor.no/data/_station_f9afaf05-2d07-45f1-adc2-d584cae5bc9a;Sokna;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_a9298812-9ec5-48a0-a428-e36f274da3ad;https://data.banenor.no/data/_station_01f6909b-9d20-4c3e-a176-2ad20b5dd0b3;Trolldalen;B07-Bergensbanen;16.268;https://data.banenor.no/data/_station_f9afaf05-2d07-45f1-adc2-d584cae5bc9a;Sokna;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_aa232df5-7835-469d-84c9-8a5cc269a0a5;https://data.banenor.no/data/_station_02150263-8b94-48c2-8339-2c8f0a90ef57;Skatval;B05-Nordlandsbanen;5.42;https://data.banenor.no/data/_station_e83cbd88-12f7-4da8-b588-a3ebafa28c47;Stjørdal;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_aa232df5-7835-469d-84c9-8a5cc269a0a5;https://data.banenor.no/data/_station_02150263-8b94-48c2-8339-2c8f0a90ef57;Skatval;B05-Nordlandsbanen;5.42;https://data.banenor.no/data/_station_e83cbd88-12f7-4da8-b588-a3ebafa28c47;Stjørdal;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_aa627b7f-0447-4b93-b6dc-482c0f5a53a5;https://data.banenor.no/data/_station_0918ad21-fcfe-4d9b-a134-d3f6b0742781;Djupvik;B21-Ofotbanen;2.456;https://data.banenor.no/data/_station_aabb425d-db35-4d2c-bb27-9f7de4aa9b0a;Narvik;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_aa627b7f-0447-4b93-b6dc-482c0f5a53a5;https://data.banenor.no/data/_station_0918ad21-fcfe-4d9b-a134-d3f6b0742781;Djupvik;B21-Ofotbanen;2.456;https://data.banenor.no/data/_station_aabb425d-db35-4d2c-bb27-9f7de4aa9b0a;Narvik;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ab8af7d7-a2b9-4aa2-9f19-b7e040c42186;https://data.banenor.no/data/_station_17d55c43-ad47-4554-a540-553a060dd583;Oppdal;B02-Dovrebanen;20.806;https://data.banenor.no/data/_station_bc3b2c30-994f-48bb-b0bd-3e87125c5687;Drivstua;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ab8af7d7-a2b9-4aa2-9f19-b7e040c42186;https://data.banenor.no/data/_station_17d55c43-ad47-4554-a540-553a060dd583;Oppdal;B02-Dovrebanen;20.806;https://data.banenor.no/data/_station_bc3b2c30-994f-48bb-b0bd-3e87125c5687;Drivstua;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_abd71a75-9f51-4f29-b3fb-ee317d0e8d9c;https://data.banenor.no/data/_station_e996b32b-e949-4ca6-a07e-3284106c6e91;Boganes;B08-Sørlandsbanen;3.32;https://data.banenor.no/data/_station_f6a9ecad-a69c-48f4-a9a9-5512cbd5d8ff;Stavanger;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_abd71a75-9f51-4f29-b3fb-ee317d0e8d9c;https://data.banenor.no/data/_station_e996b32b-e949-4ca6-a07e-3284106c6e91;Boganes;B08-Sørlandsbanen;3.32;https://data.banenor.no/data/_station_f6a9ecad-a69c-48f4-a9a9-5512cbd5d8ff;Stavanger;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ac82ebee-20ae-4fa3-97e5-8e9802160dff;https://data.banenor.no/data/_station_2c755c50-0d66-431f-ad47-29a395c210d6;Marstein;B14-Raumabanen;15.626;https://data.banenor.no/data/_station_9a3744c8-06df-4a80-813b-0968bf47d48e;Åndalsnes;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ac82ebee-20ae-4fa3-97e5-8e9802160dff;https://data.banenor.no/data/_station_2c755c50-0d66-431f-ad47-29a395c210d6;Marstein;B14-Raumabanen;15.626;https://data.banenor.no/data/_station_9a3744c8-06df-4a80-813b-0968bf47d48e;Åndalsnes;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ac967520-bf92-40aa-b9da-85d24d79d7c5;https://data.banenor.no/data/_station_c000ea6f-4c8c-4fe3-a49b-5c755a1bc53b;Bekkelaget;B01-Østfoldbanen Vestre;1.4472;https://data.banenor.no/data/_station_df3c1ca1-e3b0-4eae-b9c1-191aedabbf57;Ljan;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ac967520-bf92-40aa-b9da-85d24d79d7c5;https://data.banenor.no/data/_station_c000ea6f-4c8c-4fe3-a49b-5c755a1bc53b;Bekkelaget;B01-Østfoldbanen Vestre;1.4472;https://data.banenor.no/data/_station_df3c1ca1-e3b0-4eae-b9c1-191aedabbf57;Ljan;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_acd8ae51-3b41-4993-9fd1-cd1608d0df50;https://data.banenor.no/data/_station_61313ec6-4480-4d3a-8105-b538dd7e4275;Agle;B05-Nordlandsbanen;26.97;https://data.banenor.no/data/_station_d76b870a-b68a-4075-997d-65a91bbb286f;Grong;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_acd8ae51-3b41-4993-9fd1-cd1608d0df50;https://data.banenor.no/data/_station_61313ec6-4480-4d3a-8105-b538dd7e4275;Agle;B05-Nordlandsbanen;26.97;https://data.banenor.no/data/_station_d76b870a-b68a-4075-997d-65a91bbb286f;Grong;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ace0bcb1-2d6f-4928-9295-b7b38d2366b7;https://data.banenor.no/data/_station_2c755c50-0d66-431f-ad47-29a395c210d6;Marstein;B14-Raumabanen;20.174;https://data.banenor.no/data/_station_49cc1122-8c10-44ad-aeb7-924b1d3d0633;Verma;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ace0bcb1-2d6f-4928-9295-b7b38d2366b7;https://data.banenor.no/data/_station_2c755c50-0d66-431f-ad47-29a395c210d6;Marstein;B14-Raumabanen;20.174;https://data.banenor.no/data/_station_49cc1122-8c10-44ad-aeb7-924b1d3d0633;Verma;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ad041956-898f-418b-8e47-dca6babd89af;https://data.banenor.no/data/_station_903aa75e-b56c-4086-8eb1-07f8e44ab854;Majavatn;B05-Nordlandsbanen;30.297;https://data.banenor.no/data/_station_98c8ac18-859e-4922-986e-757cc222590a;Namsskogan;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ad041956-898f-418b-8e47-dca6babd89af;https://data.banenor.no/data/_station_903aa75e-b56c-4086-8eb1-07f8e44ab854;Majavatn;B05-Nordlandsbanen;30.297;https://data.banenor.no/data/_station_98c8ac18-859e-4922-986e-757cc222590a;Namsskogan;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_aea33943-fcc8-43d7-9cf4-cb53f4f47feb;https://data.banenor.no/data/_station_6429a744-1cac-407e-aca3-84f5393d80a2;Trofors;B05-Nordlandsbanen;19.2351;https://data.banenor.no/data/_station_c0df7693-3448-4ec6-9311-b44cff0f8a43;Eiterstraum;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_aea33943-fcc8-43d7-9cf4-cb53f4f47feb;https://data.banenor.no/data/_station_6429a744-1cac-407e-aca3-84f5393d80a2;Trofors;B05-Nordlandsbanen;19.2351;https://data.banenor.no/data/_station_c0df7693-3448-4ec6-9311-b44cff0f8a43;Eiterstraum;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b074469e-e94c-47e7-9ddb-6b1bb7a2b0d3;https://data.banenor.no/data/_station_49f3ecd7-12bf-4d3b-ab2f-29556a1f708e;Glåmos;B04-Rørosbanen;11.82;https://data.banenor.no/data/_station_62a54caa-9385-4826-99fc-d1b96d2bb942;Røros;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b074469e-e94c-47e7-9ddb-6b1bb7a2b0d3;https://data.banenor.no/data/_station_49f3ecd7-12bf-4d3b-ab2f-29556a1f708e;Glåmos;B04-Rørosbanen;11.82;https://data.banenor.no/data/_station_62a54caa-9385-4826-99fc-d1b96d2bb942;Røros;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b08c44fb-eb86-4450-acc2-afb2e1fb5cb3;https://data.banenor.no/data/_station_97ce5d04-c6dd-44b1-85f8-8e4b1d6410fc;Starrgrasmyra;B05-Nordlandsbanen;23.65;https://data.banenor.no/data/_station_ff1ac6f7-0944-4156-a544-a3cf74ce3764;Stod;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b08c44fb-eb86-4450-acc2-afb2e1fb5cb3;https://data.banenor.no/data/_station_97ce5d04-c6dd-44b1-85f8-8e4b1d6410fc;Starrgrasmyra;B05-Nordlandsbanen;23.65;https://data.banenor.no/data/_station_ff1ac6f7-0944-4156-a544-a3cf74ce3764;Stod;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b0aec840-1b7f-439c-b8e6-cdcd3433faa8;https://data.banenor.no/data/_station_1ba3ed9c-45f2-474c-8155-3852fadb8d6d;Sandbukta;B01-Østfoldbanen Vestre;0.944;https://data.banenor.no/data/_station_c049de586-8b94-4e35-b572-f1f4d499ec9;Moss;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b0aec840-1b7f-439c-b8e6-cdcd3433faa8;https://data.banenor.no/data/_station_1ba3ed9c-45f2-474c-8155-3852fadb8d6d;Sandbukta;B01-Østfoldbanen Vestre;0.944;https://data.banenor.no/data/_station_c049de586-8b94-4e35-b572-f1f4d499ec9;Moss;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b1a943ae-8704-4341-987d-5693c6a5f693;https://data.banenor.no/data/_station_bd0e96c5-bffc-4d3f-9a5e-5f2fb3dae3f4;Øyer;B02-Dovrebanen;9.8321;https://data.banenor.no/data/_station_eadabd50-30b9-4478-af5a-0fe1f5ca87ad;Fåberg;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b1a943ae-8704-4341-987d-5693c6a5f693;https://data.banenor.no/data/_station_bd0e96c5-bffc-4d3f-9a5e-5f2fb3dae3f4;Øyer;B02-Dovrebanen;9.8321;https://data.banenor.no/data/_station_eadabd50-30b9-4478-af5a-0fe1f5ca87ad;Fåberg;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b253c914-55ad-4ac5-bc73-3fcae48deec8;https://data.banenor.no/data/_station_296cee91-4223-4ae1-a4bd-d9a52a07660f;Soknedal;B02-Dovrebanen;6.058;https://data.banenor.no/data/_station_bb41fa27-ca31-4f00-9776-b7640c4a47ba;Garli;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b253c914-55ad-4ac5-bc73-3fcae48deec8;https://data.banenor.no/data/_station_296cee91-4223-4ae1-a4bd-d9a52a07660f;Soknedal;B02-Dovrebanen;6.058;https://data.banenor.no/data/_station_bb41fa27-ca31-4f00-9776-b7640c4a47ba;Garli;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b5593ab8-7e2a-435b-a205-25bceec6bb9d;https://data.banenor.no/data/_station_32baa117-30a6-4292-a83b-e26501007c4f;Finse;B07-Bergensbanen;10.564;https://data.banenor.no/data/_station_de8efa2a-e3ed-4a18-8685-a3681d122a05;Tunga;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b5593ab8-7e2a-435b-a205-25bceec6bb9d;https://data.banenor.no/data/_station_32baa117-30a6-4292-a83b-e26501007c4f;Finse;B07-Bergensbanen;10.564;https://data.banenor.no/data/_station_de8efa2a-e3ed-4a18-8685-a3681d122a05;Tunga;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b6e79cf1-a62d-45ea-ab16-6ea232336c85;https://data.banenor.no/data/_station_73110381-5526-4661-9579-c2699b040968;Åbogen;B03-Kongsvingerbanen;8.5945;https://data.banenor.no/data/_station_924db4e7-4529-4de1-b732-72f1d924bcf0;Matrand;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b6e79cf1-a62d-45ea-ab16-6ea232336c85;https://data.banenor.no/data/_station_73110381-5526-4661-9579-c2699b040968;Åbogen;B03-Kongsvingerbanen;8.5945;https://data.banenor.no/data/_station_924db4e7-4529-4de1-b732-72f1d924bcf0;Matrand;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b75dc8c0-c838-4787-831c-3c94ce5a5a4b;https://data.banenor.no/data/_station_33966552-8b46-43d4-9e38-49e110baeb6c;Bryn;B34-Godssporet Alnabru-Loenga X;0.85;https://data.banenor.no/data/_station_bf14a2e5-ae46-4f37-bba7-2f6a36668f8c;Alnabru;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b75dc8c0-c838-4787-831c-3c94ce5a5a4b;https://data.banenor.no/data/_station_33966552-8b46-43d4-9e38-49e110baeb6c;Bryn;B34-Godssporet Alnabru-Loenga X;0.85;https://data.banenor.no/data/_station_bf14a2e5-ae46-4f37-bba7-2f6a36668f8c;Alnabru;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b7bd1ecb-75f3-4333-9b4c-004213505577;https://data.banenor.no/data/_station_34fb00c4-0c73-4b30-8e8c-143ff4b957ea;Billingstad;B20-Drammensbanen;1.515;https://data.banenor.no/data/_station_5d5908ae-267b-4278-b785-8052ffc905f5;Sandvika;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b7bd1ecb-75f3-4333-9b4c-004213505577;https://data.banenor.no/data/_station_34fb00c4-0c73-4b30-8e8c-143ff4b957ea;Billingstad;B20-Drammensbanen;1.515;https://data.banenor.no/data/_station_5d5908ae-267b-4278-b785-8052ffc905f5;Sandvika;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b9b5e629-1afb-45d8-bb1b-1a75ffc494e2;https://data.banenor.no/data/_station_55bc3e27-9b71-4b98-a03c-9e8e183af15f;Helldalsmo;B08-Sørlandsbanen;15.299;https://data.banenor.no/data/_station_ecffa08d-9504-40aa-9070-a3a3605d3af3;Herefoss;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b9b5e629-1afb-45d8-bb1b-1a75ffc494e2;https://data.banenor.no/data/_station_55bc3e27-9b71-4b98-a03c-9e8e183af15f;Helldalsmo;B08-Sørlandsbanen;15.299;https://data.banenor.no/data/_station_ecffa08d-9504-40aa-9070-a3a3605d3af3;Herefoss;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b9d50e08-cef3-4189-bbec-78d5362eea2f;https://data.banenor.no/data/_station_06fdb1b2-a524-4dae-b6e1-662465973fac;Oggevatn;B08-Sørlandsbanen;10.38;https://data.banenor.no/data/_station_6c6c1446-9588-47f8-af60-c838cd15062f;Fidjetun;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b9d50e08-cef3-4189-bbec-78d5362eea2f;https://data.banenor.no/data/_station_06fdb1b2-a524-4dae-b6e1-662465973fac;Oggevatn;B08-Sørlandsbanen;10.38;https://data.banenor.no/data/_station_6c6c1446-9588-47f8-af60-c838cd15062f;Fidjetun;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b9de338b-10f0-4fc1-8e1b-fd8bf2186b74;https://data.banenor.no/data/_station_8415e716-31f6-4ae8-805f-a0d3ea5bb1ab;Kløfta;B23-Gardermobanen;9.724;https://data.banenor.no/data/_station_bad35795-43d8-46ef-aa69-754b8583e4c9;Lillestrøm;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_b9de338b-10f0-4fc1-8e1b-fd8bf2186b74;https://data.banenor.no/data/_station_8415e716-31f6-4ae8-805f-a0d3ea5bb1ab;Kløfta;B23-Gardermobanen;9.724;https://data.banenor.no/data/_station_bad35795-43d8-46ef-aa69-754b8583e4c9;Lillestrøm;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
https://data.banenor.no/data/_line_section_ba7b72ca-0a5d-4930-a746-c58450c8e277;https://data.banenor.no/data/_station_58cd60fe-6784-4f5d-8739-93e3cac62824;Leangen;B31-Stavne-Leangerbanen;5.463;https://data.banenor.no/data/_station_fa697d6e-c573-4142-bb16-43522100b664;Trondheim S;http://publications.europa.eu/resource/authority/country/NOR;Norway;;
